06:16,18:02,1,2018-10-02,990,18:30,07:26
06:17,18:00,2,2018-10-03,990,18:01,07:28
06:18,17:59,3,2018-10-04,990,18:59,07:31
06:19,17:57,4,2018-10-05,990,17:44,07:28
06:20,17:55,5,2018-10-06,990,null,07:32
06:21,17:54,6,2018-10-07,990,18:44,null
06:30,17:41,0,2018-10-15,990,18:31,07:47
06:31,17:40,1,2018-10-16,990,18:19,07:49
06:32,17:38,2,2018-10-17,990,17:25,07:40
06:33,17:37,3,2018-10-18,990,18:32,null
06:34,17:35,4,2018-10-19,990,18:51,07:56
06:35,17:34,5,2018-10-20,990,19:06,null
06:36,17:32,6,2018-10-21,990,18:20,07:53
06:37,17:31,0,2018-10-22,990,18:15,07:47
06:38,17:30,1,2018-10-23,990,17:30,07:50
06:40,17:28,2,2018-10-24,990,18:37,07:48
06:41,17:27,3,2018-10-25,990,17:58,07:53
06:42,17:26,4,2018-10-26,990,17:56,07:59
06:43,17:24,5,2018-10-27,990,null,07:57
06:44,17:23,6,2018-10-28,990,null,07:59
06:45,17:22,0,2018-10-29,990,17:12,07:53
06:46,17:20,1,2018-10-30,990,17:37,null
06:47,17:19,2,2018-10-31,990,19:13,null
06:49,17:18,3,2018-11-01,990,17:59,null
06:50,17:17,4,2018-11-02,990,18:12,null
06:51,17:15,5,2018-11-03,990,20:29,07:06
06:53,17:13,6,2018-11-04,990,16:21,null
07:03,17:05,0,2018-11-12,990,17:42,07:13
07:04,17:04,1,2018-11-13,990,18:09,07:24
07:05,17:03,2,2018-11-14,990,17:16,07:16
07:06,17:03,3,2018-11-15,990,17:50,07:16
07:07,17:02,4,2018-11-16,990,17:08,07:10
07:08,17:01,5,2018-11-17,990,16:01,07:23
07:11,17:00,0,2018-11-19,990,17:20,null
07:12,16:59,1,2018-11-20,990,17:53,07:35
07:13,16:58,2,2018-11-21,990,16:46,07:19
07:14,16:58,3,2018-11-22,990,17:35,07:38
07:15,16:57,4,2018-11-23,990,17:26,07:24
07:16,16:57,5,2018-11-24,990,16:20,07:27
07:17,16:56,6,2018-11-25,990,21:05,07:09
07:18,16:56,0,2018-11-26,990,17:24,07:32
07:20,16:55,1,2018-11-27,990,18:03,07:34
07:21,16:55,2,2018-11-28,990,17:33,07:29
07:22,16:55,3,2018-11-29,990,17:32,07:25
07:23,16:54,4,2018-11-30,990,17:55,07:34
07:24,16:54,5,2018-12-01,990,21:04,null
07:25,16:54,6,2018-12-02,990,17:46,07:48
07:32,16:53,0,2018-12-10,990,17:59,07:56
07:33,16:53,1,2018-12-11,990,17:32,07:50
07:34,16:54,2,2018-12-12,990,17:35,07:45
07:34,16:54,3,2018-12-13,990,17:34,07:41
07:35,16:54,4,2018-12-14,990,17:12,07:41
07:36,16:54,5,2018-12-15,990,17:07,null
07:37,16:55,6,2018-12-16,990,20:24,null
07:37,16:55,0,2018-12-17,990,18:08,07:43
07:38,16:55,1,2018-12-18,990,17:49,07:49
07:38,16:56,2,2018-12-19,990,18:08,07:45
07:39,16:56,3,2018-12-20,990,17:55,07:55
07:40,16:57,4,2018-12-21,990,17:30,07:51
07:40,16:57,5,2018-12-22,990,17:48,07:56
07:41,16:58,6,2018-12-23,990,18:21,07:56
07:41,16:58,0,2018-12-24,990,17:12,07:37
07:41,16:59,1,2018-12-25,990,17:23,07:54
07:42,16:59,2,2018-12-26,990,18:09,07:55
07:42,17:00,3,2018-12-27,990,17:14,07:55
07:42,17:01,4,2018-12-28,990,17:24,07:49
07:43,17:02,5,2018-12-29,990,15:54,null
07:43,17:02,6,2018-12-30,990,19:11,null
07:43,17:03,0,2018-12-31,990,16:59,null
