06:16,18:02,1,2018-10-02,9419,18:59,07:33
06:17,18:00,2,2018-10-03,9419,19:10,07:33
06:18,17:59,3,2018-10-04,9419,19:24,07:41
06:19,17:57,4,2018-10-05,9419,18:26,07:40
06:20,17:55,5,2018-10-06,9419,19:47,07:38
06:21,17:54,6,2018-10-07,9419,19:44,00:36
06:30,17:41,0,2018-10-15,9419,19:20,07:44
06:31,17:40,1,2018-10-16,9419,22:27,07:41
06:32,17:38,2,2018-10-17,9419,18:54,07:36
06:33,17:37,3,2018-10-18,9419,17:55,07:46
06:34,17:35,4,2018-10-19,9419,22:15,07:42
06:35,17:34,5,2018-10-20,9419,20:43,00:45
06:36,17:32,6,2018-10-21,9419,21:18,07:54
06:37,17:31,0,2018-10-22,9419,null,07:53
06:38,17:30,1,2018-10-23,9419,18:29,07:58
06:40,17:28,2,2018-10-24,9419,19:01,null
06:41,17:27,3,2018-10-25,9419,19:09,null
06:42,17:26,4,2018-10-26,9419,18:34,07:50
06:43,17:24,5,2018-10-27,9419,18:23,00:23
06:44,17:23,6,2018-10-28,9419,17:43,00:50
06:45,17:22,0,2018-10-29,9419,18:59,null
06:46,17:20,1,2018-10-30,9419,19:34,07:58
06:47,17:19,2,2018-10-31,9419,18:59,null
06:49,17:18,3,2018-11-01,9419,18:49,07:54
06:50,17:17,4,2018-11-02,9419,19:29,null
06:51,17:15,5,2018-11-03,9419,18:25,01:13
06:53,17:13,6,2018-11-04,9419,21:32,00:32
07:03,17:05,0,2018-11-12,9419,19:15,07:10
07:04,17:04,1,2018-11-13,9419,18:40,07:18
07:05,17:03,2,2018-11-14,9419,17:45,07:09
07:06,17:03,3,2018-11-15,9419,19:26,07:18
07:07,17:02,4,2018-11-16,9419,19:13,07:18
07:08,17:01,5,2018-11-17,9419,20:09,07:12
07:10,17:00,6,2018-11-18,9419,18:56,07:34
07:11,17:00,0,2018-11-19,9419,18:24,07:19
07:12,16:59,1,2018-11-20,9419,18:49,07:24
07:13,16:58,2,2018-11-21,9419,18:55,07:30
07:14,16:58,3,2018-11-22,9419,19:11,07:21
07:15,16:57,4,2018-11-23,9419,17:33,07:22
07:16,16:57,5,2018-11-24,9419,19:05,00:34
07:17,16:56,6,2018-11-25,9419,20:35,07:28
07:18,16:56,0,2018-11-26,9419,18:54,null
07:20,16:55,1,2018-11-27,9419,19:50,07:26
07:21,16:55,2,2018-11-28,9419,19:15,07:26
07:22,16:55,3,2018-11-29,9419,18:03,07:33
07:23,16:54,4,2018-11-30,9419,19:25,07:41
07:24,16:54,5,2018-12-01,9419,15:46,07:36
07:25,16:54,6,2018-12-02,9419,20:44,07:31
07:32,16:53,0,2018-12-10,9419,19:03,07:40
07:33,16:53,1,2018-12-11,9419,19:08,07:32
07:34,16:54,2,2018-12-12,9419,18:13,07:46
07:34,16:54,3,2018-12-13,9419,18:37,07:43
07:35,16:54,4,2018-12-14,9419,18:51,07:45
07:36,16:54,5,2018-12-15,9419,21:33,07:48
07:37,16:55,6,2018-12-16,9419,16:27,07:46
07:37,16:55,0,2018-12-17,9419,19:06,07:56
07:38,16:55,1,2018-12-18,9419,19:11,07:50
07:38,16:56,2,2018-12-19,9419,18:37,07:53
07:39,16:56,3,2018-12-20,9419,19:01,null
07:40,16:57,4,2018-12-21,9419,18:53,07:44
07:40,16:57,5,2018-12-22,9419,16:38,07:51
07:41,16:58,6,2018-12-23,9419,19:48,null
07:41,16:58,0,2018-12-24,9419,18:23,null
07:41,16:59,1,2018-12-25,9419,19:09,07:47
07:42,16:59,2,2018-12-26,9419,18:14,07:50
07:42,17:00,3,2018-12-27,9419,18:24,07:51
07:42,17:01,4,2018-12-28,9419,18:51,null
07:43,17:02,5,2018-12-29,9419,18:31,07:50
07:43,17:02,6,2018-12-30,9419,21:40,07:48
07:43,17:03,0,2018-12-31,9419,18:09,07:57
